ID,Code,Headline,Source,Date,URL
TheEdge2019040818470117,0117,"Malaysia, Singapore working on agreement to further suspend border rail link",TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513351/malaysia-singapore-working-on-agreement-to-further-suspend-border-rail-link
TheEdge2019040819075176,5176,Sunway REIT gets shareholders’ nod for RM550 mil Sunway University land acquisition,TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513361/sunway-reit-gets-shareholders-nod-for-rm550-mil-sunway-university-land-acquisition
TheEdge2019040819110192,0192,Inta Bina bags RM108.49m contract for Mont’Kiara affordable housing project,TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513369/inta-bina-bags-rm108-49m-contract-for-mont-kiara-affordable-housing-project
TheEdge2019040819116521,6521,Inta Bina bags RM108.49m contract for Mont’Kiara affordable housing project,TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513369/inta-bina-bags-rm108-49m-contract-for-mont-kiara-affordable-housing-project
TheEdge2019040819187016,7016,MCA v Lim Lip Eng: Court of Appeal fixes hearing on Nov 11,TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513373/mca-v-lim-lip-eng-court-of-appeal-fixes-hearing-on-nov-11
TheEdge2019040819244758,4758,"Utusan to transfer property, pay Nylex in dispute settlement",TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513375/utusan-to-transfer-property-pay-nylex-in-dispute-settlement
TheEdge2019040819244944,4944,"Utusan to transfer property, pay Nylex in dispute settlement",TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513375/utusan-to-transfer-property-pay-nylex-in-dispute-settlement
TheEdge2019040819245754,5754,"Utusan to transfer property, pay Nylex in dispute settlement",TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513375/utusan-to-transfer-property-pay-nylex-in-dispute-settlement
TheEdge2019040820468346,8346,Digital tax rate fixed at 6%,TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513405/digital-tax-rate-fixed-at-6
TheEdge2019040820490178,0178,Sedania forms JV to explore Islamic financing via fintech platform,TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513407/sedania-forms-jv-to-explore-islamic-financing-via-fintech-platform
TheEdge2019040822215130,5130,Hong Leong Assurance emerges as substantial shareholder of Atrium REIT,TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513417/hong-leong-assurance-emerges-as-substantial-shareholder-of-atrium-reit
TheEdge2019040823401171,1171,MBSB proposes five sen final dividend for FY18,TheEdge,8/4/2019,https://www.klsescreener.com/v2/news/view/513429/mbsb-proposes-five-sen-final-dividend-for-fy18
TheEdge2019040900110178,0178,"BTM Resouces, DWL Resources, Inta Bina Group, Sedania Innovator, Sunway REIT, Utusan Melayu, Ancom and Nylex",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513453/btm-resouces-dwl-resources-inta-bina-group-sedania-innovator-sunway-reit-utusan-melayu-ancom-and-nylex
TheEdge2019040900110192,0192,"BTM Resouces, DWL Resources, Inta Bina Group, Sedania Innovator, Sunway REIT, Utusan Melayu, Ancom and Nylex",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513453/btm-resouces-dwl-resources-inta-bina-group-sedania-innovator-sunway-reit-utusan-melayu-ancom-and-nylex
TheEdge2019040900114758,4758,"BTM Resouces, DWL Resources, Inta Bina Group, Sedania Innovator, Sunway REIT, Utusan Melayu, Ancom and Nylex",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513453/btm-resouces-dwl-resources-inta-bina-group-sedania-innovator-sunway-reit-utusan-melayu-ancom-and-nylex
TheEdge2019040900114944,4944,"BTM Resouces, DWL Resources, Inta Bina Group, Sedania Innovator, Sunway REIT, Utusan Melayu, Ancom and Nylex",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513453/btm-resouces-dwl-resources-inta-bina-group-sedania-innovator-sunway-reit-utusan-melayu-ancom-and-nylex
TheEdge2019040900115754,5754,"BTM Resouces, DWL Resources, Inta Bina Group, Sedania Innovator, Sunway REIT, Utusan Melayu, Ancom and Nylex",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513453/btm-resouces-dwl-resources-inta-bina-group-sedania-innovator-sunway-reit-utusan-melayu-ancom-and-nylex
TheEdge2019040900116521,6521,"BTM Resouces, DWL Resources, Inta Bina Group, Sedania Innovator, Sunway REIT, Utusan Melayu, Ancom and Nylex",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513453/btm-resouces-dwl-resources-inta-bina-group-sedania-innovator-sunway-reit-utusan-melayu-ancom-and-nylex
TheEdge2019040900117188,7188,"BTM Resouces, DWL Resources, Inta Bina Group, Sedania Innovator, Sunway REIT, Utusan Melayu, Ancom and Nylex",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513453/btm-resouces-dwl-resources-inta-bina-group-sedania-innovator-sunway-reit-utusan-melayu-ancom-and-nylex
TheEdge2019040908184235,4235,"Possible for bottom fishing in Lion Industries, says PublicInvest Research",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513521/possible-for-bottom-fishing-in-lion-industries-says-publicinvest-research
TheEdge2019040908275199,5199,"Hibiscus Petroleum may move higher, says RHB Retail Research",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513529/hibiscus-petroleum-may-move-higher-says-rhb-retail-research
TheEdge2019040908548346,8346,Digital tax fixed at 6%,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513537/digital-tax-fixed-at-6
TheEdge2019040909105202,5202,Sweet-toothed millennials seduce MSM to China,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513559/sweet-toothed-millennials-seduce-msm-to-china
TheEdge2019040909137079,7079,Is a boardroom tussle brewing at Seacera?,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513563/is-a-boardroom-tussle-brewing-at-seacera
TheEdge2019040909200199,0199,KLCI dips as Axiata drags,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513575/klci-dips-as-axiata-drags
TheEdge2019040909202658,2658,KLCI dips as Axiata drags,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513575/klci-dips-as-axiata-drags
TheEdge2019040909205165,5165,KLCI dips as Axiata drags,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513575/klci-dips-as-axiata-drags
TheEdge2019040909205285,5285,KLCI dips as Axiata drags,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513575/klci-dips-as-axiata-drags
TheEdge2019040909207143,7143,KLCI dips as Axiata drags,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513575/klci-dips-as-axiata-drags
TheEdge2019040909320192,0192,Inta Bina up 5.17% as unit bags RM108.49 housing complex contract,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513583/inta-bina-up-5-17-as-unit-bags-rm108-49-housing-complex-contract
TheEdge2019040909326521,6521,Inta Bina up 5.17% as unit bags RM108.49 housing complex contract,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513583/inta-bina-up-5-17-as-unit-bags-rm108-49-housing-complex-contract
TheEdge2019040909367188,7188,BTM Resources jumps 18% on MoU to set up wood pallet plant,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513585/btm-resources-jumps-18-on-mou-to-set-up-wood-pallet-plant
TheEdge2019040910265176,5176,Sunway REIT gets nod for RM550m Sunway University land buy,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513603/sunway-reit-gets-nod-for-rm550m-sunway-university-land-buy
TheEdge2019040910265211,5211,Sunway REIT gets nod for RM550m Sunway University land buy,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513603/sunway-reit-gets-nod-for-rm550m-sunway-university-land-buy
TheEdge2019040910275205,5205,Eversendai gets three new Middle East jobs worth RM196m,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513605/eversendai-gets-three-new-middle-east-jobs-worth-rm196m
TheEdge2019040910290010,0010,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910292658,2658,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910293204,3204,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910295010,5010,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910295029,5029,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910295105,5105,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910295141,5141,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910295171,5171,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910295199,5199,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910295246,5246,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910295281,5281,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910296351,6351,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910296556,6556,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910297123,7123,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910297164,7164,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910297439,7439,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910299334,9334,"KLCI down 0.16% as IHH, MAHB drag",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513633/klci-down-0-16-as-ihh-mahb-drag
TheEdge2019040910300117,0117,"Malaysia, Singapore to suspend border rail link",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513607/malaysia-singapore-to-suspend-border-rail-link
TheEdge2019040910423204,3204,George Kent up 11 sen at RM1.31 at 10:35am on KL-SG HSR potential revival,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513679/george-kent-up-11-sen-at-rm1-31-at-10-35am-on-kl-sg-hsr-potential-revival
TheEdge2019040910517016,7016,Lip Eng’s appeal against MCA suit to be heard on Nov 11,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513671/lip-eng-s-appeal-against-mca-suit-to-be-heard-on-nov-11
TheEdge2019040910521368,1368,RHB Research ups UEM Edgentas earnings forecast on better margin from infra services segment,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513681/rhb-research-ups-uem-edgenta-s-earnings-forecast-on-better-margin-from-infra-services-segment
TheEdge2019040910524502,4502,TV3 appeals RM1.1m award to Anwar in defamation suit,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513699/tv3-appeals-rm1-1m-award-to-anwar-in-defamation-suit
TheEdge2019040910525754,5754,TV3 appeals RM1.1m award to Anwar in defamation suit,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513699/tv3-appeals-rm1-1m-award-to-anwar-in-defamation-suit
TheEdge2019040911075125,5125,Potential restoration of Pantech’s earnings visibility in FY20 seen,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513707/potential-restoration-of-pantech-s-earnings-visibility-in-fy20-seen
TheEdge2019040911075211,5211,Sunway’s quarry ops seen to be new pillar of growth,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513705/sunway-s-quarry-ops-seen-to-be-new-pillar-of-growth
TheEdge2019040911077668,7668,Stronger 4Q expected for Hai-O,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513715/stronger-4q-expected-for-hai-o
TheEdge2019040911093255,3255,Better ticket sales expected for BToto on illegal market crackdown,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513719/better-ticket-sales-expected-for-btoto-on-illegal-market-crackdown
TheEdge2019040911093395,3395,Better ticket sales expected for BToto on illegal market crackdown,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513719/better-ticket-sales-expected-for-btoto-on-illegal-market-crackdown
TheEdge2019040911093859,3859,Better ticket sales expected for BToto on illegal market crackdown,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513719/better-ticket-sales-expected-for-btoto-on-illegal-market-crackdown
TheEdge2019040911115250,5250,Mynews earnings likely to improve on sales of RTE products,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513721/mynews-earnings-likely-to-improve-on-sales-of-rte-products
TheEdge2019040911115275,5275,Mynews earnings likely to improve on sales of RTE products,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513721/mynews-earnings-likely-to-improve-on-sales-of-rte-products
TheEdge2019040911227198,7198,Stock With Momentum: DPS Resources,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513723/stock-with-momentum-dps-resources
TheEdge2019040911228346,8346,Stock With Momentum: Perak Corp,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513725/stock-with-momentum-perak-corp
TheEdge2019040911230169,0169,Stock With Momentum: SMTrack,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513727/stock-with-momentum-smtrack
TheEdge2019040911312127,2127,Range Rover’s plug-in hybrid loses two cylinders,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513737/range-rover-s-plug-in-hybrid-loses-two-cylinders
TheEdge2019040911315040,5040,Range Rover’s plug-in hybrid loses two cylinders,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513737/range-rover-s-plug-in-hybrid-loses-two-cylinders
TheEdge2019040911423204,3204,George Kent up after MyHSR announces open tender for technical consultant,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513711/george-kent-up-after-myhsr-announces-open-tender-for-technical-consultant
TheEdge20190409120503018,03018,Analysts remain cautious on IHHs qualified opinion,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513745/analysts-remain-cautious-on-ihh-s-qualified-opinion
TheEdge2019040912571899,1899,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912572089,2089,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912572445,2445,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912572658,2658,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912573204,3204,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912574448,4448,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912575029,5029,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912575088,5088,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912575105,5105,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912575141,5141,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912575210,5210,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912575243,5243,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912576351,6351,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912577090,7090,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912577123,7123,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912577164,7164,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912577216,7216,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040912579822,9822,KLCI down 0.2% in line with struggling region,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513773/klci-down-0-2-in-line-with-struggling-region
TheEdge2019040913130185,0185,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913133018,3018,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913135085,5085,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913135098,5098,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913135105,5105,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913135165,5165,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913135281,5281,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913135916,5916,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913136556,6556,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913137143,7143,"Hokheng, Mudajaya, Advancecon, Alam, Ann Joo, Can-One, Gadang, HSS, Masteel, MSC, Olympia",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513777/hokheng-mudajaya-advancecon-alam-ann-joo-can-one-gadang-hss-masteel-msc-olympia
TheEdge2019040913504502,4502,Digital tax may benefit media companies — AmBank Research,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513793/digital-tax-may-benefit-media-companies-ambank-research
TheEdge2019040914000080,0080,"Insider Moves: Aturmaju Resources Bhd, Thriven Global Bhd, Straits Inter Logistics Bhd, Bahvest Resources Bhd, Malaysia Airports Holdings Bhd, Hartalega Holdings Bhd",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513783/insider-moves-aturmaju-resources-bhd-thriven-global-bhd-straits-inter-logistics-bhd-bahvest-resources-bhd-malaysia-airports-holdings-bhd-hartalega-holdings-bhd
TheEdge2019040914000098,0098,"Insider Moves: Aturmaju Resources Bhd, Thriven Global Bhd, Straits Inter Logistics Bhd, Bahvest Resources Bhd, Malaysia Airports Holdings Bhd, Hartalega Holdings Bhd",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513783/insider-moves-aturmaju-resources-bhd-thriven-global-bhd-straits-inter-logistics-bhd-bahvest-resources-bhd-malaysia-airports-holdings-bhd-hartalega-holdings-bhd
TheEdge2019040914003905,3905,"Insider Moves: Aturmaju Resources Bhd, Thriven Global Bhd, Straits Inter Logistics Bhd, Bahvest Resources Bhd, Malaysia Airports Holdings Bhd, Hartalega Holdings Bhd",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513783/insider-moves-aturmaju-resources-bhd-thriven-global-bhd-straits-inter-logistics-bhd-bahvest-resources-bhd-malaysia-airports-holdings-bhd-hartalega-holdings-bhd
TheEdge2019040914005168,5168,"Insider Moves: Aturmaju Resources Bhd, Thriven Global Bhd, Straits Inter Logistics Bhd, Bahvest Resources Bhd, Malaysia Airports Holdings Bhd, Hartalega Holdings Bhd",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513783/insider-moves-aturmaju-resources-bhd-thriven-global-bhd-straits-inter-logistics-bhd-bahvest-resources-bhd-malaysia-airports-holdings-bhd-hartalega-holdings-bhd
TheEdge2019040914007181,7181,"Insider Moves: Aturmaju Resources Bhd, Thriven Global Bhd, Straits Inter Logistics Bhd, Bahvest Resources Bhd, Malaysia Airports Holdings Bhd, Hartalega Holdings Bhd",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513783/insider-moves-aturmaju-resources-bhd-thriven-global-bhd-straits-inter-logistics-bhd-bahvest-resources-bhd-malaysia-airports-holdings-bhd-hartalega-holdings-bhd
TheEdge2019040914007889,7889,"Insider Moves: Aturmaju Resources Bhd, Thriven Global Bhd, Straits Inter Logistics Bhd, Bahvest Resources Bhd, Malaysia Airports Holdings Bhd, Hartalega Holdings Bhd",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513783/insider-moves-aturmaju-resources-bhd-thriven-global-bhd-straits-inter-logistics-bhd-bahvest-resources-bhd-malaysia-airports-holdings-bhd-hartalega-holdings-bhd
TheEdge2019040914008524,8524,"Insider Moves: Aturmaju Resources Bhd, Thriven Global Bhd, Straits Inter Logistics Bhd, Bahvest Resources Bhd, Malaysia Airports Holdings Bhd, Hartalega Holdings Bhd",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513783/insider-moves-aturmaju-resources-bhd-thriven-global-bhd-straits-inter-logistics-bhd-bahvest-resources-bhd-malaysia-airports-holdings-bhd-hartalega-holdings-bhd
TheEdge2019040914495184,5184,"Cypark finalising 100mW bid for LSS3 scheme, positive on scoring job",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513809/cypark-finalising-100mw-bid-for-lss3-scheme-positive-on-scoring-job
TheEdge2019040915002186,2186,Cover Story: New infrastructure changing KL suburb,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513819/cover-story-new-infrastructure-changing-kl-suburb
TheEdge2019040915002658,2658,Cover Story: New infrastructure changing KL suburb,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513819/cover-story-new-infrastructure-changing-kl-suburb
TheEdge2019040915005115,5115,Cover Story: New infrastructure changing KL suburb,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513819/cover-story-new-infrastructure-changing-kl-suburb
TheEdge2019040915005209,5209,Will lower LNG prices bring down local energy costs?,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513821/will-lower-lng-prices-bring-down-local-energy-costs
TheEdge2019040915005211,5211,Cover Story: New infrastructure changing KL suburb,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513819/cover-story-new-infrastructure-changing-kl-suburb
TheEdge2019040916001619,1619,"Revert to fixed incentives in NAP 2019, urge automotive players",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513831/revert-to-fixed-incentives-in-nap-2019-urge-automotive-players
TheEdge2019040916004405,4405,"Revert to fixed incentives in NAP 2019, urge automotive players",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513831/revert-to-fixed-incentives-in-nap-2019-urge-automotive-players
TheEdge2019040916005248,5248,"Revert to fixed incentives in NAP 2019, urge automotive players",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513831/revert-to-fixed-incentives-in-nap-2019-urge-automotive-players
TheEdge2019040917003069,3069,Mega First mulls Malaysian renewable energy venture,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513871/mega-first-mulls-malaysian-renewable-energy-venture
TheEdge2019040917085878,5878,KPJ Tawakkal allocates RM200 mil for new tower,TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513869/kpj-tawakkal-allocates-rm200-mil-for-new-tower
TheEdge2019040918154502,4502,"PM: Osman quits as Johor MB, successor should come from Bersatu",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513899/pm-osman-quits-as-johor-mb-successor-should-come-from-bersatu
TheEdge2019040919224715,4715,"Resort World Las Vegas on track to open by end-2020, says Genting chairman",TheEdge,9/4/2019,https://www.klsescreener.com/v2/news/view/513927/resort-world-las-vegas-on-track-to-open-by-end-2020-says-genting-chairman
