5932|BPURI|0.195|0.195|0.195|0.000|0.00|48,747
9474|BRAHIMS|0.175|0.175|0.175|0.000|0.00|42,830
8761|BREM|0.750|0.760|0.770|+0.020|+2.67|19
9938|BRIGHT|0.200|0.200|0.200|0.000|0.00|1,303
7221|BSLCORP|0.335|0.345|0.420|+0.085|+25.37|6,801
2771|BSTEAD|1.350|1.350|1.360|+0.010|+0.74|493
0011|BTECH|0.315|0.310|0.320|+0.005|+1.59|28,482
7188|BTM|0.120|0.120|0.120|0.000|0.00|5
7188WA|BTM-WA|0.015|0.000|0.000|0.000|0.00|0
7188WB|BTM-WB|0.040|0.000|0.000|0.000|0.00|0
1818|BURSA|6.850|6.860|7.000|+0.150|+2.19|18,306
181820|BURSA-C20|0.005|0.000|0.000|0.000|0.00|0
181821|BURSA-C21|0.075|0.000|0.000|0.000|0.00|0
181822|BURSA-C22|0.060|0.050|0.055|-0.005|-8.33|600
181823|BURSA-C23|0.045|0.045|0.050|+0.005|+11.11|4,948
7174|CAB|0.590|0.595|0.630|+0.040|+6.78|26,121
7174WA|CAB-WA|0.400|0.405|0.435|+0.035|+8.75|700
0191|CABNET|0.310|0.300|0.305|-0.005|-1.61|2,218
0191WA|CABNET-WA|0.070|0.000|0.000|0.000|0.00|0
7154|CAELY|0.940|0.905|0.945|+0.005|+0.53|517
7154WA|CAELY-WA|0.550|0.520|0.550|0.000|0.00|10
7128|CAMRES|0.270|0.000|0.000|0.000|0.00|0
5105|CANONE|2.920|2.950|3.080|+0.160|+5.48|7,992
5229|CAP|0.010|0.000|0.000|0.000|0.00|0
0163|CAREPLS|0.170|0.175|0.175|+0.005|+2.94|9,913
5257|CARIMIN|0.940|0.955|0.930|-0.010|-1.06|165,230
5245|CARING|1.940|1.900|1.940|0.000|0.00|271
2836|CARLSBG|25.760|25.740|25.740|-0.020|-0.08|49,177
7076|CBIP|1.080|1.080|1.120|+0.040|+3.70|7,171
7076WA|CBIP-WA|0.015|0.015|0.015|0.000|0.00|2,479
2925|CCB|1.560|1.560|1.590|+0.030|+1.92|87
7035|CCK|0.630|0.635|0.630|0.000|0.00|40,010
7035WA|CCK-WA|0.135|0.135|0.130|-0.005|-3.70|12,416
2879|CCM|1.970|1.960|1.910|-0.060|-3.05|361
5195|CENSOF|0.160|0.155|0.155|-0.005|-3.13|3,300
